,expected,output,output disposal,probability,url,img_name
Clothing,Clothing and Textiles Drop-off,Clothing,Clothing and Textiles Drop-off,0.8866923451423645,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/HK_TKO_%E5%B0%87%E8%BB%8D%E6%BE%B3_Tseung_Kwan_O_PopCorn_mall_shop_TopFeeling_Clothing_July_2022_Px3_06.jpg/800px-HK_TKO_%E5%B0%87%E8%BB%8D%E6%BE%B3_Tseung_Kwan_O_PopCorn_mall_shop_TopFeeling_Clothing_July_2022_Px3_06.jpg?20220714070837,/content/drive/My Drive/neurips_colab/dataset_final/textiles/clothing_2.jpg
Couch,Regular Trash - Bulky Items,Couch,Regular Trash - Bulky Items,0.5275575518608093,https://i2.pickpik.com/photos/58/31/823/sofa-colored-upholstery-convenient-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/couch.jpg
Couch,Regular Trash - Bulky Items,Couch,Regular Trash - Bulky Items,0.7553327083587646,https://i2.pickpik.com/photos/630/461/236/couch-seat-relax-welcome-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/couch_1.jpg
Couch,Regular Trash - Bulky Items,Sofas,Regular Trash,0.7352144122123718,https://c.pxhere.com/images/bf/f4/f2b495020eeb069121427aa12208-1587605.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/textiles/couch_2.jpg
Curtain,Regular Trash,Curtain,Regular Trash,0.9022801518440247,https://upload.wikimedia.org/wikipedia/commons/d/de/Blue-curtains.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/curtain.jpg
Curtain,Regular Trash,Curtain,Regular Trash,0.9806222915649414,https://images.pexels.com/photos/462197/pexels-photo-462197.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,/content/drive/My Drive/neurips_colab/dataset_final/textiles/curtain_1.jpg
Curtain,Regular Trash,Curtain,Regular Trash,0.9576784372329712,https://images.pexels.com/photos/910458/pexels-photo-910458.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,/content/drive/My Drive/neurips_colab/dataset_final/textiles/curtain_2.jpg
Cushion,Clothing and Textiles Drop-off,Headboard,Regular Trash - Bulky Items,0.47500085830688477,https://images.pexels.com/photos/6207456/pexels-photo-6207456.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/cushion.jpg
Cushion,Clothing and Textiles Drop-off,Pillows,Regular Trash,0.9346126914024353,https://www.publicdomainpictures.net/pictures/280000/nahled/cushions-and-pillows-on-a-hotel-bed.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/cushion_1.jpg
Cushion,Clothing and Textiles Drop-off,Pillows,Regular Trash,0.44438493251800537,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Fget.pxhere.com%2Fphoto%2Fwhite-retro-round-home-orange-pattern-sleeping-two-furniture-room-sofa-pillow-cushion-throw-textile-background-design-bed-sleepy-pair-organ-patterns-decorations-comfortable-designs-pillows-bed-sheet-fashion-accessory-decors-1137622.jpg&f=1&nofb=1&ipt=0d63b81e7496225b2d4484bfb2a1bb05d8a37a963827e4ed97d07c943a609b8c&ipo=images,/content/drive/My Drive/neurips_colab/dataset_final/textiles/cushion_2.jpg
Dish Cloths,Regular Trash,Dish Cloths,Regular Trash,0.9928471446037292,https://upload.wikimedia.org/wikipedia/commons/9/9d/Dishcloths.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/dish-cloths.jpg
Dish Cloths,Regular Trash,Dish Cloths,Regular Trash,0.9979667663574219,https://live.staticflickr.com/7539/15626399719_4504698d58_z.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/dish-cloths_1.jpg
Dish Towels,Regular Trash,Towels,Regular Trash,0.9947494864463806,https://i2.pickpik.com/photos/206/424/910/towels-linen-house-bathroom-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/dish-towels.jpg
Dish Towels,Regular Trash,Dish Towels,Regular Trash,0.8055393695831299,https://p1.pxfuel.com/preview/797/479/785/dish-towels-cotton-dish-kitchen-towels-colorful-cotton-dish.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/dish-towels_1.jpg
Dish Towels,Regular Trash,Towels,Regular Trash,0.97953861951828,https://i2.pickpik.com/photos/843/351/605/towels-bath-towels-bath-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/dish-towels_2.jpg
Door Mats,Regular Trash,Door Mats,Regular Trash,0.9996415376663208,https://images.pexels.com/photos/2949992/pexels-photo-2949992.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=2,/content/drive/My Drive/neurips_colab/dataset_final/textiles/door-mats.jpg
Door Mats,Regular Trash,Door Mats,Regular Trash,0.9786335229873657,https://upload.wikimedia.org/wikipedia/commons/6/61/Welcome-Mat.JPG,/content/drive/My Drive/neurips_colab/dataset_final/textiles/door-mats_1.jpg
Door Mats,Regular Trash,Door Mats,Regular Trash,0.9996060729026794,https://live.staticflickr.com/65535/49059494208_4f5873bba1_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/door-mats_2.jpg
Fabric Scrap,Regular Trash,Fabric Scrap,Regular Trash,0.7800862789154053,https://pixnio.com/free-images/2017/03/18/2017-03-18-06-31-57.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/fabric-scrap.jpg
Fabric Scrap,Regular Trash,Ribbons,Regular Trash,0.6430180072784424,https://www.ruralmessenger.com/wp-content/uploads/2015/07/crafts.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/fabric-scrap_1.jpg
Fur Coats,Regular Trash,Fur Coats,Regular Trash,0.9798846244812012,https://p1.pxfuel.com/preview/1013/897/272/people-woman-fur-jacket-model-fashion.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/fur-coats.jpg
Fur Coats,Regular Trash,Fur Coats,Regular Trash,0.9884352684020996,https://p1.pxfuel.com/preview/118/840/4/winter-fur-coat-cold-coldly-frost-woman.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/fur-coats_1.jpg
Fur Coats,Regular Trash,Fur Coats,Regular Trash,0.9659457206726074,https://images.pexels.com/photos/2755612/pexels-photo-2755612.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,/content/drive/My Drive/neurips_colab/dataset_final/textiles/fur-coats_2.jpg
Furniture,Regular Trash - Bulky Items,Sofas,Regular Trash,0.9075356721878052,https://bostonfurnituredesign.com/wp-content/uploads/2022/11/shutterstock_1702590352-scaled-e1669214655701.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/furniture.jpg
Furniture,Regular Trash - Bulky Items,Office Furniture,Regular Trash - Bulky Items,0.4661622941493988,https://cdn10.bostonmagazine.com/wp-content/uploads/sites/2/2018/01/lekker-home.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/furniture_1.jpg
Furniture,Regular Trash - Bulky Items,Sofas,Regular Trash,0.5229801535606384,"https://rnb.scene7.com/is/image/roomandboard/MHH_Liv_ES1021_0523?size=900,900&scl=1",/content/drive/My Drive/neurips_colab/dataset_final/textiles/furniture_2.jpg
Futon,Regular Trash - Bulky Items,Sheets,Regular Trash,0.8774635195732117,https://upload.wikimedia.org/wikipedia/commons/1/12/Futons_in_a_Ryokan_-_2.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/futon.jpg
Futon,Regular Trash - Bulky Items,Futon,Regular Trash - Bulky Items,0.8558626174926758,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Futon.jpg/800px-Futon.jpg?20110308230044,/content/drive/My Drive/neurips_colab/dataset_final/textiles/futon_1.jpg
Futon,Regular Trash - Bulky Items,Futon,Regular Trash - Bulky Items,0.6796326041221619,https://live.staticflickr.com/13/17730018_8729bb53d2_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/futon_2.jpg
Hat,Clothing and Textiles Drop-off,Vintage Accessories,Regular Trash,0.6264426708221436,https://i2.pickpik.com/photos/17/175/685/hat-hatstand-sale-hats-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/hat.jpg
Hat,Clothing and Textiles Drop-off,Vintage Accessories,Regular Trash,0.2808511555194855,https://c0.wallpaperflare.com/preview/131/136/60/hat-clothing-headwear-straw-hat.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/hat_1.jpg
Hat,Clothing and Textiles Drop-off,Shoes,Regular Trash,0.13959740102291107,https://live.staticflickr.com/82/233288347_41b94ec7ec_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/hat_2.jpg
Ironing board,Regular Trash,Ironing board,Regular Trash,0.4982796609401703,https://4.bp.blogspot.com/-ut2-5VPq0TY/TpSaVe2Uj6I/AAAAAAAAALw/jvA80LG-BEQ/s1600/08-02.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/ironing-board_1.jpg
Ironing board,Regular Trash,Ironing board,Regular Trash,0.49812260270118713,https://live.staticflickr.com/39/87569448_1ef46f4410_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/ironing-board_2.jpg
Ironing board,Regular Trash,Ironing board,Regular Trash,0.4998106360435486,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Planche_%C3%A0_repasser.JPG/800px-Planche_%C3%A0_repasser.JPG?20080227094517,/content/drive/My Drive/neurips_colab/dataset_final/textiles/ironing-board_3.jpg
Lamp Shades,Regular Trash,Lamp Shades,Regular Trash,0.5005660653114319,https://c1.wallpaperflare.com/preview/283/233/115/night-table-lamp-light-bedside-table-lighting.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/lamp-shades.jpg
Lamp Shades,Regular Trash,Lamp Shades,Regular Trash,0.9896535277366638,https://c1.wallpaperflare.com/preview/329/144/881/lamp-shades-fabric-shade-lamp.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/lamp-shades_1.jpg
Lamp Shades,Regular Trash,Lamp Shades,Regular Trash,0.9748049378395081,https://c1.wallpaperflare.com/preview/30/215/772/lamp-light-cozy-room.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/lamp-shades_2.jpg
Linen,Regular Trash,Linen,Regular Trash,0.9982030391693115,"https://m.media-amazon.com/images/I/71HVc+s3GpL._AC_UF1000,1000_QL80_.jpg",/content/drive/My Drive/neurips_colab/dataset_final/textiles/linen.jpg
Linen,Regular Trash,Linen,Regular Trash,0.9758198261260986,https://images.pexels.com/photos/7794355/pexels-photo-7794355.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,/content/drive/My Drive/neurips_colab/dataset_final/textiles/linen_1.jpg
Luggage,Regular Trash,Luggage,Regular Trash,0.9999040365219116,https://upload.wikimedia.org/wikipedia/commons/2/26/Luggage_awaiting_loading_at_airport_IMG_3140.JPG,/content/drive/My Drive/neurips_colab/dataset_final/textiles/luggage_1.jpg
Luggage,Regular Trash,Luggage,Regular Trash,0.9993808269500732,https://live.staticflickr.com/65535/50783646912_0b02812d8f_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/luggage_2.jpg
Luggage,Regular Trash,Luggage,Regular Trash,0.9998476505279541,https://i1.pickpik.com/photos/826/633/309/luggage-suitcases-baggage-bags-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/luggage_3.jpg
Mattresses,Curbside Mattress Recycling ,Styrofoam Sheets,Regular Trash,0.32775020599365234,https://www.trustedreviews.com/wp-content/uploads/sites/54/2022/11/Simba-Simbatex-Foam-Mattress-1.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/mattresses_1.jpg
Mattresses,Curbside Mattress Recycling ,Mattresses,Curbside Mattress Recycling ,0.9898143410682678,https://live.staticflickr.com/4132/4995130797_ba79161ae6.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/mattresses_2.jpg
Mattresses,Curbside Mattress Recycling ,Mattresses,Curbside Mattress Recycling ,0.9827425479888916,https://live.staticflickr.com/4831/44930220265_ff5ebf7e6d_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/mattresses_3.jpg
Rags,Regular Trash,Torn Clothes,Clothing and Textiles Drop-off,0.6263170838356018,https://www.publicdomainpictures.net/pictures/260000/nahled/rags-background.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/rags.jpg
Rags,Regular Trash,Towels,Regular Trash,0.4917672574520111,https://p0.pxfuel.com/preview/188/384/957/fruhjahrsputz-clothes-line-cleaning-rags-blue.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/rags_1.jpg
String,Regular Trash,Twine,Regular Trash,0.7004485130310059,https://c.pxhere.com/photos/90/64/ball_jute_rope_string_macro-593290.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/textiles/string.jpg
String,Regular Trash,Twine,Regular Trash,0.8801479339599609,https://p1.pxfuel.com/preview/241/514/406/rope-spindle-string-spool.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/string_1.jpg
String,Regular Trash,Twine,Regular Trash,0.9699562191963196,https://cdn.stocksnap.io/img-thumbs/960w/ball-string_CJXQWBJKPX.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/string_2.jpg
Table Umbrella,Regular Trash - Bulky Items,Table Umbrella,Regular Trash - Bulky Items,0.9544561505317688,https://upload.wikimedia.org/wikipedia/commons/1/14/HK_Disney%27s_Hollywood_Hotel_outdoor_sidewalk_cafe_Umbrella.JPG,/content/drive/My Drive/neurips_colab/dataset_final/textiles/table-umbrella.jpg
Table Umbrella,Regular Trash - Bulky Items,Table Umbrella,Regular Trash - Bulky Items,0.8305606842041016,https://p1.pxfuel.com/preview/758/703/753/screen-table-chair-seating-area.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/table-umbrella_1.jpg
Table Umbrella,Regular Trash - Bulky Items,Patio Furniture (Plastic),Regular Trash - Bulky Items,0.5217702388763428,https://live.staticflickr.com/1763/42721228874_d07a72537e_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/table-umbrella_2.jpg
Textiles,Regular Trash,Textiles,Regular Trash,0.9929747581481934,https://www.worldhistory.org/uploads/images/10187.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/textiles.jpg
Textiles,Regular Trash,Textiles,Regular Trash,0.9432517886161804,https://live.staticflickr.com/4470/26245611939_c9f5a5fc33_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/textiles_1.jpg
Torn Clothes,Clothing and Textiles Drop-off,Torn Clothes,Clothing and Textiles Drop-off,0.9267101287841797,https://img.rawpixel.com/s3fs-private/rawpixel_images/website_content/upwk61750168-wikimedia-image.jpg?w=1200&h=1200&dpr=1&fit=clip&crop=default&fm=jpg&q=75&vib=3&con=3&usm=15&cs=srgb&bg=F4F4F3&ixlib=js-2.2.1&s=ffaf024e6914c942aceee64e1a77a870,/content/drive/My Drive/neurips_colab/dataset_final/textiles/torn-clothes.jpg
Torn Clothes,Clothing and Textiles Drop-off,Torn Clothes,Clothing and Textiles Drop-off,0.888105571269989,https://images.pexels.com/photos/1427479/pexels-photo-1427479.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,/content/drive/My Drive/neurips_colab/dataset_final/textiles/torn-clothes_1.jpg
Twine,Regular Trash,Twine,Regular Trash,0.6753970384597778,https://upload.wikimedia.org/wikipedia/commons/d/d8/Ball-of-Hemp-Twine_31614-480x360.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/twine.jpg
Twine,Regular Trash,Twine,Regular Trash,0.9298089742660522,https://live.staticflickr.com/8793/28953672726_ba645625be_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/twine_1.jpg
Twine,Regular Trash,Twine,Regular Trash,0.9879144430160522,https://www.publicdomainpictures.net/pictures/90000/nahled/twine-on-a-spool.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/twine_2.jpg
Umbrella,Regular Trash,Umbrella,Regular Trash,0.9437716007232666,https://cdn.pixabay.com/photo/2023/06/20/10/23/umbrella-8076667_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/umbrella.jpg
Umbrella,Regular Trash,Umbrella,Regular Trash,0.8123397827148438,https://p1.pxfuel.com/preview/106/325/111/screen-umbrella-yellow-autumn-colorful-tree.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/umbrella_1.jpg
Umbrella,Regular Trash,Umbrella,Regular Trash,0.9530335664749146,https://p1.pxfuel.com/preview/457/574/453/umbrella-parasol-colors-rain-decoration.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/umbrella_2.jpg
Window Shades,Clothing and Textiles Drop-off,Blinds,Regular Trash,0.91545170545578,https://images.pexels.com/photos/851238/pexels-photo-851238.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/window-shades.jpg
Window Shades,Clothing and Textiles Drop-off,Blinds,Regular Trash,0.9599298238754272,https://c0.wallpaperflare.com/preview/332/177/146/close-view-of-white-window-blinds.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/window-shades_1.jpg
Window Shades,Clothing and Textiles Drop-off,Blinds,Regular Trash,0.8063939213752747,https://c0.wallpaperflare.com/preview/565/879/606/scenery-of-sunset.jpg,/content/drive/My Drive/neurips_colab/dataset_final/textiles/window-shades_2.jpg
