,expected,output,output disposal,probability,url,img_name
Glass Stems,Recycling,Glass Stems,Recycling,0.6007242202758789,https://c1.peakpx.com/wallpaper/576/306/477/glass-broken-shot-reed-sharp-wallpaper-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/glass-stems.jpg
Glass Stems,Recycling,Glass Stems,Recycling,0.9959249496459961,https://upload.wikimedia.org/wikipedia/commons/2/22/Twisted_stem_glass.JPG,/content/drive/My Drive/neurips_colab/dataset_final/glass/glass-stems_1.jpg
Glass Tea Pots,Recycling,Glass Tea Pots,Recycling,0.9975907802581787,https://redblossomtea.com/cdn/shop/products/BlossomGlassPot_1_1024x1024.jpg?v=1597104832,/content/drive/My Drive/neurips_colab/dataset_final/glass/glass-tea-pots.jpg
Glass Tea Pots,Recycling,Glass Tea Pots,Recycling,0.928965151309967,https://i2.pickpik.com/photos/155/768/989/tea-utensil-glass-jasmine-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/glass-tea-pots_1.jpg
Glass Vases,Regular Trash,Glass Vases,Regular Trash,0.6606857180595398,https://www.worldhistory.org/uploads/images/520.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/glass-vases.jpg
Glass Vases,Regular Trash,Glass Vases,Regular Trash,0.988010823726654,https://p1.pxfuel.com/preview/8/687/693/various-glass.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/glass-vases_1.jpg
Glass Windows,Private Disposal,Glass Windows,Private Disposal,0.9319884181022644,https://p1.pxfuel.com/preview/653/27/673/dirty-glass-glass-panes-pattern.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/glass-windows.jpg
Glass Windows,Private Disposal,Glass Windows,Private Disposal,0.5555079579353333,https://p1.pxfuel.com/preview/426/738/539/sunlight-broken-window-broken-window.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/glass-windows_1.jpg
Lamps,Regular Trash,Lamps,Regular Trash,0.7807053327560425,https://cb.scene7.com/is/image/Crate/WestonMdCntryTableLampSSS23/$web_pdp_main_carousel_zoom_med$/221013092920/weston-black-mid-century-modern-table-lamp.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/lamps_1.jpg
Lamps,Regular Trash,Lamps,Regular Trash,0.9557369947433472,https://upload.wikimedia.org/wikipedia/commons/4/43/WLA_nyhistorical_1910_desk_lamp.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/lamps_2.jpg
Light Bulbs,Regular Trash,Incandescent Light Bulbs,Regular Trash,0.7706480026245117,https://upload.wikimedia.org/wikipedia/commons/8/85/Light-bulb-1.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/light-bulbs.jpg
Light Bulbs,Regular Trash,Fluorescent Light Bulbs,Hazardous Waste,0.583857536315918,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Lightbulbs.jpg/1200px-Lightbulbs.jpg?20141107234217,/content/drive/My Drive/neurips_colab/dataset_final/glass/light-bulbs_1.jpg
Light Fixtures,Regular Trash,Light Fixtures,Regular Trash,0.7803608179092407,https://c.pxhere.com/photos/dc/72/lighting_light_fixtures_ceilings_etc_lights-834600.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/glass/light-fixtures_1.jpg
Light Fixtures,Regular Trash,Light Fixtures,Regular Trash,0.864156186580658,https://c.pxhere.com/photos/06/59/beautiful_ceiling_lights_chandelier_decoration_decorative_modern-1576079.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/glass/light-fixtures_2.jpg
Light Fixtures,Regular Trash,Light Fixtures,Regular Trash,0.7785425782203674,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Ceiling_light_fixtures.jpg/675px-Ceiling_light_fixtures.jpg?20141116062134,/content/drive/My Drive/neurips_colab/dataset_final/glass/light-fixtures_3.jpg
Liquor Bottles,Recycling,Liquor Bottles,Recycling,0.9524000287055969,https://images.pexels.com/photos/340996/pexels-photo-340996.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/glass/liquor-bottles.jpg
Liquor Bottles,Recycling,Liquor Bottles,Recycling,0.7718761563301086,https://c.pxhere.com/photos/26/db/vodka_smirnoff_spirit_diageo_drink_alcohol_bottles_alcoholic-930016.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/glass/liquor-bottles_1.jpg
Mason Jars (125 ml and 250 ml),Recycling,Plastic Jars,Recycling,0.6450329422950745,https://p0.pxfuel.com/preview/557/341/121/wide-mouth-glass-jars-120-ml.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/mason-jars- 125-ml-and-250-ml .jpg
Mason Jars (125 ml and 250 ml),Recycling,Glass Jars (with lids),Recycling,0.8157657384872437,https://images.pexels.com/photos/106605/pexels-photo-106605.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=2,/content/drive/My Drive/neurips_colab/dataset_final/glass/mason-jars- 125-ml-and-250-ml _1.jpg
Mirrors,Regular Trash,Mirrors,Regular Trash,0.7828048467636108,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Mirror_MET_141134.jpg/690px-Mirror_MET_141134.jpg?20170620193713,/content/drive/My Drive/neurips_colab/dataset_final/glass/mirrors.jpg
Mirrors,Regular Trash,Mirrors,Regular Trash,0.7082485556602478,https://upload.wikimedia.org/wikipedia/commons/9/9b/Mirror_MET_DP105758.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/mirrors_1.jpg
Oven,Regular Trash - Bulky Items,Oven,Regular Trash - Bulky Items,0.9526236057281494,https://www.trustedreviews.com/wp-content/uploads/sites/54/2022/10/Miele-H2265-1-B-2.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/oven.jpg
Oven,Regular Trash - Bulky Items,Oven,Regular Trash - Bulky Items,0.9275903105735779,https://upload.wikimedia.org/wikipedia/commons/4/4a/Bauknecht_kitchen_oven_%28brown%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/oven_1.jpg
Plate,Regular Trash,Plate,Regular Trash,0.9354625344276428,https://upload.wikimedia.org/wikipedia/commons/f/ff/Cup_Plate_MET_DP236460.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/plate.jpg
Plate,Regular Trash,Plate,Regular Trash,0.9424614310264587,https://live.staticflickr.com/7055/6801883316_5703c7b93e_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/plate_1.jpg
Prescription Bottles,Regular Trash,Prescription Bottles,Regular Trash,0.37098029255867004,https://c.pxhere.com/photos/e3/ab/medicine_pills_medical_health_capsule_pharmacy_healthcare_medication-1278823.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/glass/prescription-bottles.jpg
Prescription Bottles,Regular Trash,Used Needles and Syringes,Private Disposal,0.5546890497207642,https://i1.pickpik.com/photos/463/474/488/medicine-vials-bottle-treatment-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/prescription-bottles_1.jpg
Table,Regular Trash - Bulky Items,Table,Regular Trash - Bulky Items,0.865829586982727,https://sethrolland.com/wp-content/uploads/2015/07/Clearwater-coffee-table.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/table.jpg
Table,Regular Trash - Bulky Items,Table,Regular Trash - Bulky Items,0.9104890823364258,https://upload.wikimedia.org/wikipedia/commons/0/0f/Lalique_glass_table_with_a_glass_bust_of_Beethoven.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/table_1.jpg
Tempered Glass,Regular Trash,Tempered Glass,Regular Trash,0.3771115243434906,https://c1.wallpaperflare.com/preview/868/808/886/glass-wall-scale-tempered-glass.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/tempered-glass.jpg
Tempered Glass,Regular Trash,Tree Cuttings,Leaf and Yard Waste,0.1412297487258911,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Tempered_Glass_2.jpg/675px-Tempered_Glass_2.jpg?20120417234324,/content/drive/My Drive/neurips_colab/dataset_final/glass/tempered-glass_1.jpg
Turntable,Electronics Recycling,Turntable,Electronics Recycling,0.9732667207717896,https://www.trustedreviews.com/wp-content/uploads/sites/54/2021/09/Roksan-Attessa.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/turntable_1.jpg
Turntable,Electronics Recycling,Turntable,Electronics Recycling,0.979520857334137,https://www.trustedreviews.com/wp-content/uploads/sites/54/2022/03/Pro-Ject-A1-turntable.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/turntable_2.jpg
VCRs,Electronics Recycling,VCRs,Electronics Recycling,0.5946511626243591,https://upload.wikimedia.org/wikipedia/commons/1/1d/Philips_VCR_system_recorder_%286498642683%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/vcrs_1.jpg
VCRs,Electronics Recycling,DVD Player,Electronics Recycling,0.3105004131793976,https://upload.wikimedia.org/wikipedia/commons/d/da/VCR_Panasonic_Stereo_PV-V4520_%281%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/vcrs_2.jpg
Vintage Accessories,Regular Trash,Vintage Accessories,Regular Trash,0.9788851141929626,https://www.publicdomainpictures.net/pictures/500000/nahled/vintage-accessories-clipart-16802525017zn.png,/content/drive/My Drive/neurips_colab/dataset_final/glass/vintage-accessories.jpg
Vintage Accessories,Regular Trash,Clocks,Regular Trash,0.8468998074531555,https://c.pxhere.com/photos/fe/7c/antique_classic_clock_countdown_deadline_glass_hourglass_indoors-1558069.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/glass/vintage-accessories_1.jpg
Vintage Jewelery,Regular Trash,Peach,Curbside Food Waste Collection,0.480715811252594,https://www.publicdomainpictures.net/pictures/370000/nahled/pearl-necklace-for-woman-1597474319ktu.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/vintage-jewelery.jpg
Vintage Jewelery,Regular Trash,Vintage Jewelery,Regular Trash,0.6915327906608582,https://upload.wikimedia.org/wikipedia/commons/4/42/Ian_Rosenberg_Jeweller_-_Turquoise_and_green_glass_necklace.JPG,/content/drive/My Drive/neurips_colab/dataset_final/glass/vintage-jewelery_1.jpg
Water Cooler,Appointment Collection Item,Water Cooler,Appointment Collection Item,0.8997544646263123,https://upload.wikimedia.org/wikipedia/commons/2/2e/Watercooler_Wikinews.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/water-cooler_1.jpg
Wine Bottles,Recycling,Bleaches,Hazardous Waste,0.4296162724494934,https://p1.pxfuel.com/preview/900/1013/188/wine-wine-bottles-alcohol-drink-winery-product.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/wine-bottles.jpg
Wine Bottles,Recycling,Wine Bottles,Recycling,0.602475643157959,https://i0.hippopx.com/photos/176/542/325/wine-bottles-labels-glass-empty-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/wine-bottles_1.jpg
Wine Bottles,Recycling,Shampoo Bottle,Recycling,0.4909856617450714,https://upload.wikimedia.org/wikipedia/en/6/6f/Paper_strip_under_wine_bottle_foil.jpg,/content/drive/My Drive/neurips_colab/dataset_final/glass/wine-bottles_2.jpg
