,expected,output,output disposal,probability,url,img_name
Electric Hospital Beds,Reuse,Electric Hospital Beds,Reuse,0.9904604554176331,https://c1.wallpaperflare.com/preview/727/227/734/hospital-bedside-beds-ceiling.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/electric-hospital-beds.jpg
Electric Lift Systems for the Disabled,Private Disposal,Electric Lift Systems for the Disabled,Private Disposal,0.8840506672859192,https://i0.hippopx.com/photos/459/721/193/stair-lift-elevator-trap-adjustment-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/electric-lift-systems-for-the-disabled.jpg
Electric Motors,Private Disposal,Electric Motors,Private Disposal,0.9998214840888977,https://upload.wikimedia.org/wikipedia/commons/3/37/Cut-away_version_of_an_electric_motor_%281%29.JPG,/content/drive/My Drive/neurips_colab/dataset_final/electronics/electric-motors.jpg
Electric Shaver,Regular Trash,Electric Shaver,Regular Trash,0.9953320622444153,https://www.trustedreviews.com/wp-content/uploads/sites/54/2023/02/20220826_131127.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/electric-shaver.jpg
Electric Toothbrush,Regular Trash,Electric Toothbrush,Regular Trash,0.9994416832923889,https://upload.wikimedia.org/wikipedia/commons/1/17/Oral-B_Genius_X_Electric_Toothbrush_-_49001640702.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/electric-toothbrush.jpg
Electric Typewriters,Electronics Recycling,Electric Typewriters,Electronics Recycling,0.7907992601394653,https://upload.wikimedia.org/wikipedia/commons/3/30/Olivetti_pt505-electronic_typewriter-01.JPG,/content/drive/My Drive/neurips_colab/dataset_final/electronics/electric-typewriters.jpg
Electric Wheelchairs,Private Disposal,Electric Wheelchairs,Private Disposal,0.6276833415031433,https://cdn.pixabay.com/photo/2020/12/18/15/43/silla-de-ruedas-5842366_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/electric-wheelchairs.jpg
Electronic Gaming Equipment,Electronics Recycling,Electronic Gaming Equipment,Electronics Recycling,0.9375342130661011,https://c.pxhere.com/photos/cb/8c/video_games_xbox_one_pad_play_technology_video_joystick-663316.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/electronics/electronic-gaming-equipment.jpg
Electronic Amplifier,Regular Trash,Electronic Amplifier,Regular Trash,0.9148316383361816,https://pixnio.com/free-images/2021/09/25/2021-09-25-09-50-14.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/electronic-amplifier.jpg
Exercise Equipment,Private Disposal,Exercise Equipment,Private Disposal,0.9945159554481506,https://p1.pxfuel.com/preview/339/488/34/fitness-studio-fitness-sport-train-gym.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/exercise-equipment.jpg
Fax Machines,Electronics Recycling,Fax Machines,Electronics Recycling,0.6289767622947693,https://upload.wikimedia.org/wikipedia/commons/6/62/Panasonic_KX-F90.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/fax-machines.jpg
Flat Screen Monitors,Appointment Collection Item,Flat Screen Monitors,Appointment Collection Item,0.7231294512748718,https://freesvg.org/img/molumen_LCD_Monitor.png,/content/drive/My Drive/neurips_colab/dataset_final/electronics/flat-screen-monitors.jpg
Flat Screen Televisions,Appointment Collection Item,TV,Appointment Collection Item,0.5422948598861694,https://creazilla-store.fra1.digitaloceanspaces.com/three_d_models/7873810/flat-screen-tv-3d-model-176278-md.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/flat-screen-televisions.jpg
Flashlights,Regular Trash,Flashlights,Regular Trash,0.9906665682792664,https://upload.wikimedia.org/wikipedia/commons/1/1c/Flashlight_%28Wuzur%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/flashlights.jpg
Floppy Disks,Electronics Recycling,Floppy Disks,Electronics Recycling,0.8967323899269104,https://upload.wikimedia.org/wikipedia/commons/9/96/Back_of_floppy_disk_with_transparent_case.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/floppy-disks.jpg
Fluorescent Light Bulbs,Hazardous Waste,Fluorescent Light Bulbs,Hazardous Waste,0.828141987323761,https://upload.wikimedia.org/wikipedia/commons/f/f9/Energiesparlampe_01_retouched.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/fluorescent-light-bulbs.jpg
Foosball Table,Regular Trash - Bulky Items,Foosball Table,Regular Trash - Bulky Items,0.999930739402771,https://upload.wikimedia.org/wikipedia/commons/6/62/FAS_Foosball_table_1.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/foosball-table.jpg
Garage Door Opener,Electronics Recycling,Remotes,Electronics Recycling,0.8143725395202637,https://upload.wikimedia.org/wikipedia/commons/1/14/Multi_Frequency_garage_door_remote_control_duplicator_Creasol_Multi.png,/content/drive/My Drive/neurips_colab/dataset_final/electronics/garage-door-opener.jpg
Hair Dryer,Electronics Recycling,Hair Dryer,Electronics Recycling,0.9998040795326233,https://upload.wikimedia.org/wikipedia/commons/1/11/Braun_hair_dryer.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/hair-dryer.jpg
Hair Straighteners,Electronics Recycling,Hair Straighteners,Electronics Recycling,0.9308318495750427,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Hair_straightener_TTH2510_by_Tescom_%282015-09-19%29.JPG/640px-Hair_straightener_TTH2510_by_Tescom_%282015-09-19%29.JPG,/content/drive/My Drive/neurips_colab/dataset_final/electronics/hair-straighteners.jpg
Halogen Light Bulbs,Regular Trash,Halogen Light Bulbs,Regular Trash,0.7007716298103333,https://p1.pxfuel.com/preview/531/1018/551/light-bulb-isolated-transparent-lamp.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/halogen-light-bulbs.jpg
Hard Drive,Electronics Recycling,Hard Drive,Electronics Recycling,0.9831136465072632,https://upload.wikimedia.org/wikipedia/commons/c/ce/Inside_of_hard_disk_drive.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/hard-drive.jpg
Headphones,Electronics Recycling,Headphones,Electronics Recycling,0.8922191858291626,https://www.trustedreviews.com/wp-content/uploads/sites/54/2022/05/Sony-WH-1000XM5-red-and-blue.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/headphones.jpg
Headsets,Electronics Recycling,Headsets,Electronics Recycling,0.9234687089920044,https://www.trustedreviews.com/wp-content/uploads/sites/54/2021/11/Razer-Kraken-V3-HyperSense-24-scaled.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/headsets.jpg
Humidifier,Regular Trash,Humidifier,Regular Trash,0.8724295496940613,https://www.trustedreviews.com/wp-content/uploads/sites/54/2022/06/Duux-Tag-2-Ultrasonic-Humidifier-1.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/humidifier.jpg
iPod,Regular Trash,iPod,Regular Trash,0.9963287711143494,https://www.trustedreviews.com/wp-content/uploads/sites/54/2015/06/ipod-min-3.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/ipod.jpg
Keyboard,Electronics Recycling,Keyboard,Electronics Recycling,0.885780394077301,https://www.trustedreviews.com/wp-content/uploads/sites/54/2023/05/IMG_20230515_123454-scaled.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/keyboard.jpg
Laptop,Appointment Collection Item,Laptop,Appointment Collection Item,0.9488152861595154,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Apple-laptop-notebook-notes_%2823699694403%29.jpg/1599px-Apple-laptop-notebook-notes_%2823699694403%29.jpg?20160916050343,/content/drive/My Drive/neurips_colab/dataset_final/electronics/laptop.jpg
Lamps,Regular Trash,Lamps,Regular Trash,0.7807053327560425,https://cb.scene7.com/is/image/Crate/WestonMdCntryTableLampSSS23/$web_pdp_main_carousel_zoom_med$/221013092920/weston-black-mid-century-modern-table-lamp.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/lamps.jpg
Lawn Mower (Electric),Regular Trash - Bulky Items,Lawn Mower (Electric),Regular Trash - Bulky Items,0.8720452785491943,https://www.thespruce.com/thmb/y4s_Tuw7QIysnO950HJevOy32no=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3SP4175254-4-48f1ab17532649d09719b00202f53b1a-e333df1f505b4435a6ab5499e840a8b5.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/lawn-mower- electric .jpg
Lawn Mower (Gas),Private Disposal,Lawn Mower (Gas),Private Disposal,0.8366852402687073,https://p1.pxfuel.com/preview/739/249/293/lawn-mower-gardening-mow-cut-grass.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/lawn-mower- gas .jpg
LED Light Bulbs,Regular Trash,LED Light Bulbs,Regular Trash,0.6823583245277405,https://upload.wikimedia.org/wikipedia/commons/e/e1/Led-lampa.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/led-light-bulbs.jpg
Light Fixtures,Regular Trash,Light Fixtures,Regular Trash,0.7803608179092407,https://c.pxhere.com/photos/dc/72/lighting_light_fixtures_ceilings_etc_lights-834600.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/electronics/light-fixtures.jpg
Microwave Oven,Regular Trash,Microwave Oven,Regular Trash,0.9880039691925049,https://www.trustedreviews.com/wp-content/uploads/sites/54/2023/04/Samsung-Easy-View-Convection-Oven-with-Hotblast-Technology-MC28M6075CS-1.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/microwave-oven.jpg
Modem,Electronics Recycling,Router,Electronics Recycling,0.5345645546913147,https://upload.wikimedia.org/wikipedia/commons/1/19/ARRIS_CM820B_DOCSIS_Cable_Modem.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/modem.jpg
Mouse (computer),Electronics Recycling,Mouse (computer),Electronics Recycling,0.9999210834503174,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Wheel_mouse.JPG/640px-Wheel_mouse.JPG,/content/drive/My Drive/neurips_colab/dataset_final/electronics/mouse- computer .jpg
Musical Instruments (except pianos and organs),Regular Trash,Musical Instruments (except pianos and organs),Regular Trash,0.8606979846954346,https://c0.wallpaperflare.com/preview/318/720/922/music-trumpet-notes-instruments.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/musical-instruments- except-pianos-and-organs .jpg
Pagers,Electronics Recycling,Pagers,Electronics Recycling,0.9126595258712769,https://upload.wikimedia.org/wikipedia/commons/7/72/1990s_CPS_blue_pager.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/pagers.jpg
PCBs,Private Disposal,PCBs,Private Disposal,0.9474520683288574,https://p1.pxfuel.com/preview/20/623/670/pcb-printed-circuit-board-ic-integrated.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/pcbs.jpg
Palm Pilot,Regular Trash,Palm Pilot,Regular Trash,0.9999842643737793,https://upload.wikimedia.org/wikipedia/commons/f/ff/Palm-IMG_7025.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/palm-pilot.jpg
Paper Shredder,Electronics Recycling,Paper Shredder,Electronics Recycling,0.43710970878601074,https://upload.wikimedia.org/wikipedia/commons/7/7d/Small_paper_shredder.JPG,/content/drive/My Drive/neurips_colab/dataset_final/electronics/paper-shredder.jpg
Personal Digital Assistant,Electronics Recycling,Tablets,Electronics Recycling,0.3448233902454376,https://upload.wikimedia.org/wikipedia/commons/f/ff/Palmone_pdas.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/personal-digital-assistant.jpg
Photocopiers,Electronics Recycling,Photocopiers,Electronics Recycling,0.5934085845947266,https://upload.wikimedia.org/wikipedia/commons/a/a7/IOA_photocopiers.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/photocopiers.jpg
Power Strips,Regular Trash,Power Strips,Regular Trash,0.9200217127799988,https://upload.wikimedia.org/wikipedia/commons/6/67/Power_strip.JPG,/content/drive/My Drive/neurips_colab/dataset_final/electronics/power-strips.jpg
Printer,Electronics Recycling,Inkjet Cartridges,Regular Trash,0.41309651732444763,https://c2.peakpx.com/wallpaper/30/627/621/machine-printer-printing-ink-color-wallpaper-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/printer.jpg
Radios,Electronics Recycling,Stereos,Electronics Recycling,0.49458250403404236,https://www.trustedreviews.com/wp-content/uploads/sites/54/2022/04/Roberts-Revival-Petite-front-scaled.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/radios.jpg
Receivers,Regular Trash,Router,Electronics Recycling,0.8423686623573303,https://upload.wikimedia.org/wikipedia/commons/9/92/AERO_Friedrichshafen_2018%2C_Friedrichshafen_%281X7A4803%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/receivers.jpg
Remotes,Electronics Recycling,Remotes,Electronics Recycling,0.9992111921310425,https://i.sixfoot6.org/images/misc/20091228-0852-940px-my-remotes.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/remotes.jpg
Satellite Dishes,Electronics Recycling,Satellite Dishes,Electronics Recycling,0.9891514778137207,https://upload.wikimedia.org/wikipedia/commons/6/62/SatelliteDishes-5375.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/satellite-dishes.jpg
Scanners,Electronics Recycling,Electronic Gaming Equipment,Electronics Recycling,0.8851711750030518,https://upload.wikimedia.org/wikipedia/commons/2/26/VIUscan_handheld_3D_scanner_in_use.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/scanners.jpg
Scooter Batteries,Hazardous Waste,Stroller,Regular Trash - Bulky Items,0.3811706304550171,https://upload.wikimedia.org/wikipedia/commons/6/6a/Batteries_of_Gogoro_smart_scooter_in_Berlin_%2829370918101%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/scooter-batteries.jpg
Servers,Private Disposal,Servers,Private Disposal,0.9697422385215759,https://upload.wikimedia.org/wikipedia/commons/2/27/Wikimedia_Foundation_Servers-8055_08.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/servers.jpg
Sewing Machine,Electronics Recycling,Sewing Machine,Electronics Recycling,0.9969378709793091,https://upload.wikimedia.org/wikipedia/commons/1/10/PAX_sewing_machine_pic2.JPG,/content/drive/My Drive/neurips_colab/dataset_final/electronics/sewing-machine.jpg
Small Appliances,Electronics Recycling,Small Appliances,Electronics Recycling,0.9912583231925964,https://upload.wikimedia.org/wikipedia/commons/6/67/Breville.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/small-appliances.jpg
Smoke Detector,Electronics Recycling,Smoke Detector,Electronics Recycling,0.8374252915382385,https://upload.wikimedia.org/wikipedia/commons/d/d9/Smoke_detector.JPG,/content/drive/My Drive/neurips_colab/dataset_final/electronics/smoke-detector.jpg
Space Heater,Regular Trash - Bulky Items,Space Heater,Regular Trash - Bulky Items,0.960849940776825,https://www.trustedreviews.com/wp-content/uploads/sites/54/2023/01/Dreo-Solaris-Slim-H3-Space-Heater-hero.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/space-heater.jpg
Speakers,Regular Trash,Computer Tower,Regular Trash,0.43883049488067627,https://upload.wikimedia.org/wikipedia/commons/3/33/Bose_speaker_%281Y7A1489%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/speakers.jpg
String Lights,Regular Trash,String Lights,Regular Trash,0.9993877410888672,https://c1.wallpaperflare.com/preview/3/804/13/interior-design-ceiling-lights.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/string-lights.jpg
Tablets,Electronics Recycling,Tablets,Electronics Recycling,0.9735600352287292,https://upload.wikimedia.org/wikipedia/commons/5/57/Nabi_SE_and_American_Girl_tablets.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/tablets.jpg
Tape Recorder,Regular Trash,Tape Recorder,Regular Trash,0.8926841020584106,https://upload.wikimedia.org/wikipedia/commons/c/cb/Vintage_Electra_Portable_4_Transistor_Reel-To-Reel_Tape_Recorder%2C_Model_TP-500%2C_Made_In_Japan%2C_Circa_1960s_%2815706532371%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/tape-recorder.jpg
Telephones,Electronics Recycling,Telephones,Electronics Recycling,0.6800158619880676,https://upload.wikimedia.org/wikipedia/commons/a/a6/Telefon_BW_2012-02-18_13-44-32.JPG,/content/drive/My Drive/neurips_colab/dataset_final/electronics/telephones.jpg
Thermostat,Hazardous Waste,Thermostat,Hazardous Waste,0.9936489462852478,https://upload.wikimedia.org/wikipedia/commons/0/05/Nest_Diamond_Thermostat.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/thermostat.jpg
Treadmill,Private Disposal,Treadmill,Private Disposal,0.9047104120254517,https://upload.wikimedia.org/wikipedia/commons/6/62/Treadmill-gym.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/treadmill.jpg
Turntable,Electronics Recycling,Turntable,Electronics Recycling,0.9732667207717896,https://www.trustedreviews.com/wp-content/uploads/sites/54/2021/09/Roksan-Attessa.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/turntable.jpg
TV,Appointment Collection Item,Flat Screen Televisions,Appointment Collection Item,0.564953625202179,https://www.trustedreviews.com/wp-content/uploads/sites/54/2023/04/Philips-55OLED907-lifestyle.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/tv.jpg
Typewriters,Regular Trash,Electric Typewriters,Electronics Recycling,0.6107512712478638,https://cdn4.explainthatstuff.com/og-large-typewriter.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/typewriters.jpg
VCRs,Electronics Recycling,VCRs,Electronics Recycling,0.5946511626243591,https://upload.wikimedia.org/wikipedia/commons/1/1d/Philips_VCR_system_recorder_%286498642683%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/vcrs.jpg
VHS Player,Electronics Recycling,DVD Player,Electronics Recycling,0.5856507420539856,https://upload.wikimedia.org/wikipedia/commons/9/95/Front_of_LG_VHS_Player_%26_Video-Cassete_Recorder.JPG,/content/drive/My Drive/neurips_colab/dataset_final/electronics/vhs-player.jpg
VHS Tapes,Regular Trash,VHS Tapes,Regular Trash,0.5168073773384094,https://upload.wikimedia.org/wikipedia/commons/f/f7/VHS_cassette_tape_06.JPG,/content/drive/My Drive/neurips_colab/dataset_final/electronics/vhs-tapes.jpg
Videotapes,Regular Trash,Videotapes,Regular Trash,0.7165254354476929,https://p1.pxfuel.com/preview/755/405/176/video-tapes-movie-old-retro-cassette.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/videotapes.jpg
Water Cooler,Appointment Collection Item,Water Cooler,Appointment Collection Item,0.9989134073257446,https://upload.wikimedia.org/wikipedia/commons/1/1e/Watercooler_%282%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/water-cooler.jpg
Water Heater,Private Disposal,Water Heater,Private Disposal,0.9908488988876343,https://upload.wikimedia.org/wikipedia/commons/a/a9/Hot_water_heater_with_pipe.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/water-heater.jpg
Washing Machine,Regular Trash - Bulky Items,Washing Machine,Regular Trash - Bulky Items,0.8177633285522461,https://www.trustedreviews.com/wp-content/uploads/sites/54/2022/10/Hotpoint-Anti-Stain-NDB-9635-W-UK-1.jpg,/content/drive/My Drive/neurips_colab/dataset_final/electronics/washing-machine.jpg
